"source_path","item_type","discovered_under","match_basis","file_count_recursive","byte_count_recursive","latest_write_time_utc","sha256_if_file","inventory_state","source_lineage","canonical_destination","disposition"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\structured_days\market_day_2026-07-27.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4012","2026-08-09T09:02:59.5850799Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\structured_days\market_day_2026-07-28.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","5066","2026-08-09T09:02:59.9996370Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\structured_days\market_day_2026-07-29.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","14131","2026-08-09T09:03:00.2993323Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\structured_days\market_day_2026-07-30.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","12754","2026-08-09T09:03:00.6403400Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\structured_days\market_day_2026-07-31.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","42416","2026-08-09T09:03:01.0382554Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-21.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","6463","2026-08-09T09:02:57.8603742Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-22.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","8976","2026-08-09T09:02:58.0444636Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-23.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","9992","2026-08-09T09:02:58.2994939Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-24.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","11327","2026-08-09T09:02:58.5481209Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-25.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","12553","2026-08-09T09:02:58.8136747Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-27.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","12533","2026-08-09T09:02:59.5997574Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-28.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","12948","2026-08-09T09:03:00.0182155Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-29.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","15759","2026-08-09T09:03:00.3325396Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-30.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","16119","2026-08-09T09:03:00.6636690Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_local_runs_20260809\mercabarna-flor-v0.4.1-repeat\z_post\z_post_2026-07-31.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","20134","2026-08-09T09:03:01.1095588Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20","DIRECTORY","C:\Users\User\Documents\Codex","PATH_NAME",,,"2026-08-09T09:11:24.3811549Z",,"DIRECTORY_AGGREGATION_DEFERRED_TO_DEDUP_MANIFEST","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1395901Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1427125Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1488360Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1528253Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","946","2026-08-09T09:11:16.1558232Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1598121Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1639396Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1676802Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-01\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1818880Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1860778Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1895044Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1928937Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.1978002Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","946","2026-08-09T09:11:16.2009103Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2049483Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2083684Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2126253Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-02\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2259035Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2311090Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2345843Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2374540Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2407544Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","946","2026-08-09T09:11:16.2449063Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2484834Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2484834Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2559258Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-03\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2589190Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2686854Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2720544Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2751136Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2808358Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","946","2026-08-09T09:11:16.2848671Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2876817Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2897582Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2961884Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-04\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.2994088Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\analiza-y-estudia-por-completo-este\work\BMA_mercabarna_flor_training_2026-07-01_to_20\observations\2026-07-05\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","948","2026-08-09T09:11:16.3173655Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
